35	80
0.59274	0.3513407076000001	0.20825369102282404	0.12344029281686873	0.07316799916427077	0.043369599824629866	0.02570689660005111	0.015237505890714294	-0.7405	-0.43892397000000005	-0.2601677939778001	-0.15421185820240121	-0.0914075368308913	-0.05418090338114251	-0.03211518867013842	-0.01903595693233785	-0.011283373112073936	0.5483402500000001	0.32502319978500005	0.19265425144056098	0.1141938809988781	0.06768728102327501	0.04012095895373603	0.0237812972102375	0.014096126108396178	0.00835533778949075	-0.4060459551250001	-0.24067967944079258	-0.14266047319173542	-0.08456056887966924	-0.05012243159773515	-0.029709570105241535	-0.01761005058418087	-0.01043818138326737	-0.006187127633117901	0.30067702977006255	0.17822330262590688	0.10564008039848007	0.06261710125539507	0.03711566059812288	0.021999936662931357	0.013040242457585933	0.007729473314309487	0.0045815680123238054	-0.22265134054473135	-0.13197435559448406	-0.0782264795350745	-0.04636796347962006	-0.027484146672909996	-0.01629095309890067	-0.009656299539842384	-0.005723674989246176	-0.0033926511131257783	0.16487331767337357	0.09772701031771545	0.057926708095722666	0.03433547695665865	0.020352010611289852	0.012063450769735947	0.007150489809253286	0.004238381329536794	0.002512258149269639	-0.12208869173713315	-0.0723668511402683	-0.042894727344882644	-0.025425420686405735	-0.015070663857660137	-0.00893298529498947	-0.00529493770375206	-0.003138521374521996	-0.001860327159534168	0.0904066762313471	0.053587653269368686	0.0317635455988856	0.01882752401828345	0.011159826586597333	0.0066148756109397034	0.0039209013696284	0.0023240750778335383	0.0013775722616350514	0.0
-0.17339	0.030064092099999995	-0.005212812929218999	0.0009038496337972822	-0.00015671848800411075	2.717341863503276e-05	-4.71159905712833e-06	8.169441605154811e-07	0.69956	-0.12129670839999998	0.021031636269475996	-0.003646675412764443	0.0006322970498192267	-0.00010963398546815571	1.9009436740323516e-05	-3.2960462364046944e-06	5.715014569302099e-07	0.48938419359999996	-0.08485432532830399	0.014712891468674627	-0.0025510682517534936	0.0004423297241715382	-7.6695550874103e-05	1.3298241566060719e-05	-2.305782105139268e-06	3.9979955921009764e-07	0.34235360647481594	-0.05936069182666833	0.01029255035582602	-0.0017846253061966739	0.0003094361818414413	-5.3653139569487494e-05	9.302917869953435e-06	-1.613032929471226e-06	2.7968377964101587e-07	0.23949688894552223	-0.0415263655742641	0.007200256526921651	-0.001248452479202945	0.00021646917536899865	-3.753359031723067e-05	6.507949225104625e-06	-1.128413316140891e-06	1.9565558488566907e-07	0.1675424436307295	-0.02905018430113219	0.0050370114559733095	-0.0008733674163512122	0.00015143317632113667	-2.6256998442321883e-05	4.552700959914191e-06	-7.893928194395215e-07	1.3687282096261863e-07	0.11720599186631314	-0.020322346929700034	0.0035236917341406886	-0.000610972909782654	0.00010593659282721437	-1.83683458303107e-05	3.1848874835175717e-06	-5.522276407671117e-07	9.57507506326095e-08	0.08199262366999802	-0.014216701018140956	0.0024650337895354597	-0.00042741220876755344	7.410900287820607e-05	-1.2849760009052152e-05	2.2280198879695524e-06	-3.8631636837504066e-07	6.69833951125483e-08	0.057358759814583805	-0.009945435364250686	0.0017244390378074262	-0.0002990004847654296	5.184369405347784e-05	-8.989178111932522e-06	1.5586335928279797e-06	-2.702514786604434e-07	4.685890388493428e-08	1.0
-0.28283	0.07999280890000002	-0.022624366141187006	0.006398849475711922	-0.001809786597215603	0.0005118619432904891	-0.00014476991342084902	4.094527461281873e-05	0.47295	-0.1337644485	0.037832598969255005	-0.010700193966474394	0.003026335859537953	-0.0008559385711531194	0.0002420851060792368	-6.846893055239054e-05	1.936506762813262e-05	0.2236817025	-0.063263895918075	0.017892927682509156	-0.005060656736444065	0.001431305544768475	-0.00040481614722686786	0.00011449415092017504	-3.2382380704753105e-05	9.158708734725323e-06	0.10579026119737499	-0.02992065957445357	0.008462460147442704	-0.0023934376035012203	0.0006769359573982502	-0.0001914577968309471	5.415000867769678e-05	-1.531524695431298e-05	4.331611296088341e-06	0.050033504033298495	-0.014150975945737814	0.004002320526733026	-0.001131976314575902	0.0003201568610515024	-9.054996501119643e-05	2.561024660411669e-05	-7.243346047042323e-06	2.0486355624849808e-06	0.023663345732548524	-0.0066927040735367	0.001892897493118385	-0.0005353681979786729	0.00015141818743430807	-4.2825605952045354e-05	1.2112366131416989e-05	-3.425740512948667e-06	9.689021892772715e-07	0.011191579364208825	-0.003165314391579182	0.0008952458693703402	-0.00025320238923401335	7.1613231747056e-05	-2.0254370335019852e-05	5.7285435618536655e-06	-1.620203975599072e-06	4.5824229041868563e-07	0.005293057460302563	-0.001497035441497374	0.00042340653391870236	-0.00011975206998822659	3.386947795477013e-05	-9.579304449947636e-06	2.7093146775786906e-06	-7.66275470259581e-07	2.1672569125351733e-07	0.002503351525850097	-0.000708022912056183	0.00020025012021685027	-5.6636741500931766e-05	1.6018569598708533e-05	-4.530532039602735e-06	1.2813703767608417e-06	-3.6240998365926884e-07	1.0250041567835102e-07	1.0
-0.69758	0.4866178564	-0.33945488426751197	0.236796938167331	-0.16518480812676675	0.11522961845306995	-0.08038187724049253	0.05607278992542278	0.041667	-0.02906606586	0.0202759062226188	-0.014144066662774422	0.00986661802261818	-0.006882755400217991	0.004801272512084066	-0.0033492716789796026	0.0023363849378225912	0.0017361388890000003	-0.00121109576618862	0.0008448361845778576	-0.0005893408256378219	0.0004111123731484318	-0.00028678376926088306	0.0002000546217610068	-0.00013955410304804312	9.73501512042539e-05	7.233969908796301e-05	-5.046272728978124e-05	3.5201789302805594e-05	-2.4556064181851125e-05	1.712981925197571e-05	-1.1949419313793215e-05	8.33567592491587e-06	-5.814800811702812e-06	4.056288750227648e-06	3.0141782418981552e-06	-2.102630457983315e-06	1.4667529548800008e-06	-1.023177526265191e-06	7.137481787720719e-07	-4.978964545478219e-07	3.473226087634696e-07	-2.422853054212211e-07	1.690133833557354e-07	1.2559176480517043e-07	-8.761030329279078e-08	6.111519537098499e-08	-4.263273798689171e-08	2.973974536489592e-08	-2.0745851571644095e-08	1.4471891139347487e-08	-1.009530182098602e-08	7.042280644283427e-09	5.233032064137037e-09	-3.650458507300714e-09	2.546486845522832e-09	-1.7763782936998172e-09	1.2391659701191184e-09	-8.644173974356946e-10	6.030002881031919e-10	-4.206409409750245e-10	2.934307076053576e-10	2.1804474701639794e-10	-1.5210365462369886e-10	1.0610446739239985e-10	-7.401635436359028e-11	5.163232847695331e-11	-3.601767969895309e-11	2.5125213004395697e-11	-1.7526846087606348e-11	1.2226377293792436e-11	9.085270473932252e-12	-6.3377029772056606e-12	4.421054842839125e-12	-3.0840394372677165e-12	2.1513642306492137e-12	-1.5007486600162784e-12	1.0468922502541554e-12	-7.302910959322937e-13	5.094364627004494e-13	0.0
0.13767	0.018953028899999995	0.002609263488662999	0.0003592173044842351	4.945344630834464e-05	6.808255953269806e-06	9.372925970866541e-07	1.2903707184091966e-07	0.57529	0.07920017429999998	0.010903487995880996	0.0015010831923929367	0.0002066541230967356	2.8450073126727588e-05	3.916721567356587e-06	5.392150581779812e-07	7.423373705936266e-08	0.33095858409999995	0.045563068273046986	0.006272667609150378	0.0008635581497517324	0.00011888605047632101	1.636704256907511e-05	2.25325075048457e-06	3.1020503081921077e-07	4.2705926592880746e-08	0.19039716384688896	0.0262119775468012	0.0036086029488681206	0.0004967963679706741	6.839395597852271e-05	9.41579591956322e-06	1.2962726242462683e-06	1.7845785217998374e-07	2.456829250961836e-08	0.10953358438947675	0.015079488562899262	0.002075993190454341	0.0002858019825298491	3.934635893488433e-05	5.416813234565525e-06	7.457326780026357e-07	1.0266501778062285e-07	1.4133892997858347e-08	0.06301357576342208	0.008675078975350317	0.0011942981225364778	0.0001644190225295969	2.2635566831649603e-05	3.116238485713201e-06	4.290125523281363e-07	5.9062158079014516e-08	8.131087302737928e-09	0.03625108000093908	0.004990686183729283	0.0006870677669140102	9.458861947105178e-05	1.3022015242579698e-05	1.7927408384459469e-06	2.468066312288535e-07	3.397786892127626e-08	4.677733214392102e-09	0.020854883813740243	0.002871091854637619	0.00039526321562796093	5.4415886895501376e-05	7.491435148903675e-06	1.0313458769495688e-06	1.419853868796471e-07	1.9547128211721018e-08	2.6910531409076323e-09	0.011997606109206624	0.0016517104330544758	0.00022739097531860962	3.130491557211299e-05	4.309747726812795e-06	5.933229695503174e-07	8.168277321799219e-08	1.1245267388920983e-08	1.5481359614327517e-09	1.0
0.46601	0.21716532009999998	0.10120121081980099	0.04716077625413546	0.021977393342189663	0.010241685071393804	0.004772727660120227	0.0022241388168926265	-0.53582	-0.24969747819999996	-0.11636152181598197	-0.05422563278146576	-0.025269687132490858	-0.011775926900612065	-0.005487699694954228	-0.0025573229348456196	-0.0011917380608674072	0.28710307239999994	0.13379290276912398	0.06234883061943945	0.029055178556964982	0.01354000375933125	0.006309777151885955	0.002940419250550374	0.0013702647749489797	0.000638557087773974	-0.15383556825336797	-0.07168891316175201	-0.03340775042250805	-0.015568345774392976	-0.00725500481432487	-0.0033809047935235326	-0.0015755354428299015	-0.0007342152717131624	-0.00034215165877105074	0.08242817418151963	0.03841235345032996	0.017900540831388263	0.008341831032835244	0.003887376679611552	0.0018115564064657794	0.0008442034009771178	0.00039340722688934664	0.0001833317018027044	-0.044166664289941836	-0.020582107225755795	-0.009591467788274457	-0.00446971990401378	-0.0020829341724694613	-0.0009706681537124936	-0.00045234106631155915	-0.00021079546031184968	-9.823279245992505e-05	0.023665382059836634	0.01102830469370447	0.005139300270313219	0.0023949653189686633	0.0011160777882925868	0.0005201034101222283	0.00024237339015105962	0.00011294842354429529	5.263509485587704e-05	-0.012680385015301665	-0.005909186220980729	-0.002753739870839229	-0.0012832703172097892	-0.0005980168005229338	-0.00027868180921169236	-0.00012986850991074077	-6.05200243035043e-05	-2.8202936525676036e-05	0.006794403898898937	0.0031662601609258934	0.0014755088975930755	0.0006876019013673492	0.00032042936205619834	0.000149323287011809	6.95861449803731e-05	3.242783942230367e-05	1.5111697449187731e-05	1.0
0.82316	0.6775923856	0.557766948130496	0.4591314410230991	0.37793863699257424	0.31110396842680743	0.2560883426502108	0.21080168013594752	0.27558	0.2268464328	0.186730909623648	0.1537094155658021	0.12652744251714565	0.1041523295824136	0.08573403161905958	0.07057282546754509	0.058092727011864416	0.07594433639999999	0.062514339951024	0.05145930407408491	0.042359240741623734	0.034868432608875	0.02870229898632154	0.02362658443358044	0.019448459242346075	0.016009193709929596	0.020928740225112	0.017227701803703192	0.014181155016736322	0.01167335956357667	0.009609042658353772	0.007909779554650491	0.006511014138206098	0.005359606398005732	0.004411813602582398	0.005767542231236364	0.004747610063064525	0.003908042699512195	0.003216944428530458	0.002648059975789132	0.002179777049670582	0.0017943052762068362	0.0014770003311624193	0.001215807592599657	0.0015894192880841172	0.001308346381179322	0.0010769784071315706	0.0008865255456144236	0.000729752368127969	0.000600702959348219	0.00049447464801708	0.00040703175126173953	0.00033505225636861353	0.000438012167410221	0.0003605540957253975	0.0002967937094373182	0.0002443087098604229	0.0002011051576087057	0.00016554172153718217	0.00013626732350054688	0.00011216981001271016	9.23337008100625e-05	0.0001207073930949087	9.936149770000504e-05	8.179041044673616e-05	6.732659426333533e-05	5.542055933380711e-05	4.561998762121666e-05	3.755254901028071e-05	3.091175624330267e-05	2.5445321269237024e-05	3.3264543389094936e-05	2.738204153616739e-05	2.2539801310911548e-05	1.8553862847089947e-05	1.5272797741210562e-05	1.2571956188654887e-05	1.0348731456253156e-05	8.518661785529348e-06	7.012221635376339e-06	0.0
0.96141	0.9243091881	0.888640096531221	0.8543474752060811	0.8213782061378785	0.7896812211630178	0.7592074228383369	0.7299096083910054	0.085526	0.08222555166	0.0790524676214406	0.07600183289592921	0.0730689221644753	0.0702491924581482	0.06753827612118826	0.06493197404567161	0.06242624916724913	0.007314696676000001	0.007032422531273161	0.006761041345791329	0.006500132760257242	0.006249292637038915	0.006008132434175583	0.005776278603540747	0.005553372012230109	0.0053390673862781495	0.0006255967479115761	0.0006014549694096683	0.0005782448221401493	0.0005559303544537609	0.0005344770020753902	0.0005138515345653009	0.000494022003846426	0.00047495769471799236	0.000456629077278825	5.350478746188546e-05	5.14400377137313e-05	4.9454966658358405e-05	4.7546499495012356e-05	4.5711680079499826e-05	4.394766634523193e-05	4.225172590096943e-05	4.062123179845102e-05	3.9053658463348795e-05	4.576050452465216e-06	4.399460665504583e-06	4.229685478422761e-06	4.0664619158104275e-06	3.909537150479303e-06	3.7586681118423067e-06	3.6136211094063118e-06	3.4741714707943223e-06	3.340103193736369e-06	3.913712909975401e-07	3.7626827287794504e-07	3.6174808022758514e-07	3.4778822181160264e-07	3.343670743318929e-07	3.214638489334251e-07	3.0905855900308426e-07	2.9713198921115523e-07	2.856656657474967e-07	3.347242103385562e-08	3.218072030615913e-08	3.0938866309544445e-08	2.9744935458659128e-08	2.859707839930947e-08	2.749351714388012e-08	2.6432542317297786e-08	2.5412510509273262e-08	2.4431841728720407e-08	2.8627622813415355e-09	2.7522882849045656e-09	2.646077479990098e-09	2.5439653500372806e-09	2.4457937271793418e-09	2.351410547247491e-09	2.26066961422921e-09	2.173430373816105e-09	2.0895576956905413e-09	0.0
-0.4038	0.16305444	-0.06584138287199999	0.026586750403713597	-0.01073572981301955	0.004335087698497294	-0.0017505084126532074	0.0007068552970293651	0.70687	-0.285434106	0.1152582920028	-0.04654129831073063	0.01879337625787303	-0.0075887653329291295	0.0030643434414367823	-0.0012373818816521728	0.0004996548038111473	0.4996651969	-0.20176480650821998	0.08147262886801923	-0.03289864753690616	0.013284473875402708	-0.005364270550887614	0.0021660924484484183	-0.0008746681306834713	0.0003531909911699857	0.353198337732703	-0.14262148877646547	0.057590557167936755	-0.023255066984412858	0.009390396048305912	-0.0037918419243059276	0.0015311457690347335	-0.0006182766615362254	0.0002496601159283278	0.24966530899311576	-0.10081485177142015	0.04070903714529945	-0.016438309199271917	0.006637789254666	-0.002680339301034131	0.0010823210097575821	-0.0004370412237401116	0.00017647724614625707	0.17648091696796375	-0.07126299427166376	0.028775997086897827	-0.011619747623689341	0.004692054090445756	-0.0018946514417219962	0.000765060252167342	-0.00030893132982517274	0.00012474647098340474	0.12474906577714454	-0.050373672760810964	0.020340889060815468	-0.008213651002757285	0.0033166722749133916	-0.0013392722646100275	0.0005407981404495291	-0.00021837428911351985	8.817953794403931e-05	0.08818137212589015	-0.03560763806443444	0.014378364250418628	-0.005805983484319041	0.002344456130968029	-0.0009466913856848901	0.0003822739815395586	-0.00015436223374567376	6.233146998650307e-05	0.06233276651462797	-0.025169971118606773	0.010163634337693414	-0.004104075545560601	0.0016572257052973704	-0.0006691877397990782	0.0002702180093308678	-0.0001091140321678044	4.406024618935942e-05	0.0
-0.62846	0.3949619716	-0.24821780067173602	0.15599495901015922	-0.09803659193952467	0.06161207657031367	-0.038720725641379336	0.024334427236581257	0.33406	-0.20994334760000002	0.131940996232696	-0.08291963849240014	0.052111676006933796	-0.03275010390331762	0.020582130299078988	-0.012935045607759182	0.008129158762652335	0.11159608360000002	-0.07013367469925602	0.04407620920149444	-0.027700134434771193	0.017408426486876304	-0.010940499709942283	0.006875666447710327	-0.004321081335728033	0.0027156267762516394	0.03727978768741601	-0.023428855370033464	0.014724098445851232	-0.009253506909279665	0.005815458952205898	-0.0036547833331033192	0.002296885133522112	-0.0014435004310133068	0.0009071822808746227	0.012453685874858192	-0.00782664342491338	0.004918732326821063	-0.0030912265181139652	0.0019427122175739026	-0.001220916920256495	0.0007672974477043968	-0.00048221575398430525	0.00030305331274897647	0.004160278303355128	-0.002614568502526564	0.0016431517210978444	-0.0010326551306411513	0.000648982443402738	-0.00040785950638088476	0.00025632338538013083	-0.00016108899477599702	0.0001012379896569231	0.0013897825700188143	-0.000873422753954024	0.0005489112639499459	-0.00034496877294198306	0.00021679907504311866	-0.00013624954670159837	8.56273901200865e-05	-5.381338959486957e-05	3.381956282479173e-05	0.0004642707653404851	-0.00029177560518588126	0.00018336929683511894	-0.00011524026828899885	7.242389900890422e-05	-4.551552357113595e-05	2.8604685943516098e-05	-1.797690092806213e-05	1.1297763157249926e-05	0.00015509429186964246	-9.747055866839551e-05	6.125634730073984e-05	-3.849716402462296e-05	2.4193927702914546e-05	-1.5204915804173677e-05	9.555681386290989e-06	-6.005363524028435e-06	3.7741307603109104e-06	1.0
